5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
5.0	8.214285714285715	11.42857142857143	14.642857142857146	17.85714285714286	21.071428571428577	24.285714285714292	27.500000000000007	30.714285714285722	33.92857142857144	37.14285714285715	40.35714285714287	43.571428571428584	46.7857142857143	50.000000000000014	
